run_key,campaign,method,family,scenario,ratio,variant,execution_profile,status,destination,copy_source,provenance
phase3_seqgan_improved_test_medium|seqgan_improved|error|B|R200|V4,phase3_seqgan_improved_test_medium,seqgan_improved,error,B,200,V4,medium,completed,phase3_seqgan_improved_test_medium/seqgan_improved/error/B/R200/V4,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\error\B\R200\V4,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\error\B\R200\V4
phase3_seqgan_improved_test_medium|seqgan_improved|error|B|R200|V5,phase3_seqgan_improved_test_medium,seqgan_improved,error,B,200,V5,medium,completed,phase3_seqgan_improved_test_medium/seqgan_improved/error/B/R200/V5,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\error\B\R200\V5,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\error\B\R200\V5
phase3_seqgan_improved_test_medium|seqgan_improved|error|B|R200|V6,phase3_seqgan_improved_test_medium,seqgan_improved,error,B,200,V6,medium,completed,phase3_seqgan_improved_test_medium/seqgan_improved/error/B/R200/V6,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\error\B\R200\V6,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\error\B\R200\V6
phase3_seqgan_improved_test_medium|seqgan_improved|error|B|R200|V7,phase3_seqgan_improved_test_medium,seqgan_improved,error,B,200,V7,medium,completed,phase3_seqgan_improved_test_medium/seqgan_improved/error/B/R200/V7,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\error\B\R200\V7,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\error\B\R200\V7
phase3_seqgan_improved_test_medium|seqgan_improved|error|B|R200|V8,phase3_seqgan_improved_test_medium,seqgan_improved,error,B,200,V8,medium,completed,phase3_seqgan_improved_test_medium/seqgan_improved/error/B/R200/V8,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\error\B\R200\V8,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\error\B\R200\V8
phase3_seqgan_improved_test_medium|seqgan_improved|error|D|R200|V1,phase3_seqgan_improved_test_medium,seqgan_improved,error,D,200,V1,medium,completed,phase3_seqgan_improved_test_medium/seqgan_improved/error/D/R200/V1,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\error\D\R200\V1,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\error\D\R200\V1
phase3_seqgan_improved_test_medium|seqgan_improved|error|D|R200|V2,phase3_seqgan_improved_test_medium,seqgan_improved,error,D,200,V2,medium,completed,phase3_seqgan_improved_test_medium/seqgan_improved/error/D/R200/V2,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\error\D\R200\V2,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\error\D\R200\V2
phase3_seqgan_improved_test_medium|seqgan_improved|error|D|R200|V3,phase3_seqgan_improved_test_medium,seqgan_improved,error,D,200,V3,medium,completed,phase3_seqgan_improved_test_medium/seqgan_improved/error/D/R200/V3,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\error\D\R200\V3,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\error\D\R200\V3
phase3_seqgan_improved_test_medium|seqgan_improved|error|D|R200|V4,phase3_seqgan_improved_test_medium,seqgan_improved,error,D,200,V4,medium,completed,phase3_seqgan_improved_test_medium/seqgan_improved/error/D/R200/V4,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\error\D\R200\V4,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\error\D\R200\V4
phase3_seqgan_improved_test_medium|seqgan_improved|error|D|R200|V5,phase3_seqgan_improved_test_medium,seqgan_improved,error,D,200,V5,medium,completed,phase3_seqgan_improved_test_medium/seqgan_improved/error/D/R200/V5,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\error\D\R200\V5,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\error\D\R200\V5
phase3_seqgan_improved_test_medium|seqgan_improved|error|D|R200|V6,phase3_seqgan_improved_test_medium,seqgan_improved,error,D,200,V6,medium,completed,phase3_seqgan_improved_test_medium/seqgan_improved/error/D/R200/V6,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\error\D\R200\V6,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\error\D\R200\V6
phase3_seqgan_improved_test_medium|seqgan_improved|error|D|R200|V7,phase3_seqgan_improved_test_medium,seqgan_improved,error,D,200,V7,medium,completed,phase3_seqgan_improved_test_medium/seqgan_improved/error/D/R200/V7,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\error\D\R200\V7,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\error\D\R200\V7
phase3_seqgan_improved_test_medium|seqgan_improved|error|D|R200|V8,phase3_seqgan_improved_test_medium,seqgan_improved,error,D,200,V8,medium,completed,phase3_seqgan_improved_test_medium/seqgan_improved/error/D/R200/V8,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\error\D\R200\V8,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\error\D\R200\V8
phase3_seqgan_improved_test_medium|seqgan_improved|time|A|R200|V1,phase3_seqgan_improved_test_medium,seqgan_improved,time,A,200,V1,medium,completed,phase3_seqgan_improved_test_medium/seqgan_improved/time/A/R200/V1,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\time\A\R200\V1,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\time\A\R200\V1
phase3_seqgan_improved_test_medium|seqgan_improved|time|A|R200|V2,phase3_seqgan_improved_test_medium,seqgan_improved,time,A,200,V2,medium,completed,phase3_seqgan_improved_test_medium/seqgan_improved/time/A/R200/V2,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\time\A\R200\V2,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\time\A\R200\V2
phase3_seqgan_improved_test_medium|seqgan_improved|time|A|R200|V3,phase3_seqgan_improved_test_medium,seqgan_improved,time,A,200,V3,medium,completed,phase3_seqgan_improved_test_medium/seqgan_improved/time/A/R200/V3,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\time\A\R200\V3,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\time\A\R200\V3
phase3_seqgan_improved_test_medium|seqgan_improved|time|A|R200|V4,phase3_seqgan_improved_test_medium,seqgan_improved,time,A,200,V4,medium,completed,phase3_seqgan_improved_test_medium/seqgan_improved/time/A/R200/V4,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\time\A\R200\V4,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\time\A\R200\V4
phase3_seqgan_improved_test_medium|seqgan_improved|time|A|R200|V5,phase3_seqgan_improved_test_medium,seqgan_improved,time,A,200,V5,medium,completed,phase3_seqgan_improved_test_medium/seqgan_improved/time/A/R200/V5,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\time\A\R200\V5,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\time\A\R200\V5
phase3_seqgan_improved_test_medium|seqgan_improved|time|A|R200|V6,phase3_seqgan_improved_test_medium,seqgan_improved,time,A,200,V6,medium,completed,phase3_seqgan_improved_test_medium/seqgan_improved/time/A/R200/V6,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\time\A\R200\V6,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\time\A\R200\V6
phase3_seqgan_improved_test_medium|seqgan_improved|time|A|R200|V7,phase3_seqgan_improved_test_medium,seqgan_improved,time,A,200,V7,medium,completed,phase3_seqgan_improved_test_medium/seqgan_improved/time/A/R200/V7,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\time\A\R200\V7,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\time\A\R200\V7
phase3_seqgan_improved_test_medium|seqgan_improved|time|A|R200|V8,phase3_seqgan_improved_test_medium,seqgan_improved,time,A,200,V8,medium,completed,phase3_seqgan_improved_test_medium/seqgan_improved/time/A/R200/V8,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\time\A\R200\V8,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\time\A\R200\V8
phase3_seqgan_improved_test_medium|seqgan_improved|time|D|R200|V1,phase3_seqgan_improved_test_medium,seqgan_improved,time,D,200,V1,medium,completed,phase3_seqgan_improved_test_medium/seqgan_improved/time/D/R200/V1,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\time\D\R200\V1,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\time\D\R200\V1
phase3_seqgan_improved_test_medium|seqgan_improved|time|D|R200|V2,phase3_seqgan_improved_test_medium,seqgan_improved,time,D,200,V2,medium,completed,phase3_seqgan_improved_test_medium/seqgan_improved/time/D/R200/V2,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\time\D\R200\V2,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\time\D\R200\V2
phase3_seqgan_improved_test_medium|seqgan_improved|time|D|R200|V3,phase3_seqgan_improved_test_medium,seqgan_improved,time,D,200,V3,medium,completed,phase3_seqgan_improved_test_medium/seqgan_improved/time/D/R200/V3,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\time\D\R200\V3,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\time\D\R200\V3
phase3_seqgan_improved_test_medium|seqgan_improved|time|D|R200|V4,phase3_seqgan_improved_test_medium,seqgan_improved,time,D,200,V4,medium,completed,phase3_seqgan_improved_test_medium/seqgan_improved/time/D/R200/V4,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\time\D\R200\V4,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\time\D\R200\V4
phase3_seqgan_improved_test_medium|seqgan_improved|time|D|R200|V5,phase3_seqgan_improved_test_medium,seqgan_improved,time,D,200,V5,medium,completed,phase3_seqgan_improved_test_medium/seqgan_improved/time/D/R200/V5,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\time\D\R200\V5,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\time\D\R200\V5
phase3_seqgan_improved_test_medium|seqgan_improved|time|D|R200|V6,phase3_seqgan_improved_test_medium,seqgan_improved,time,D,200,V6,medium,completed,phase3_seqgan_improved_test_medium/seqgan_improved/time/D/R200/V6,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\time\D\R200\V6,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\time\D\R200\V6
phase3_seqgan_improved_test_medium|seqgan_improved|time|D|R200|V7,phase3_seqgan_improved_test_medium,seqgan_improved,time,D,200,V7,medium,completed,phase3_seqgan_improved_test_medium/seqgan_improved/time/D/R200/V7,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\time\D\R200\V7,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\time\D\R200\V7
phase3_seqgan_improved_test_medium|seqgan_improved|time|D|R200|V8,phase3_seqgan_improved_test_medium,seqgan_improved,time,D,200,V8,medium,completed,phase3_seqgan_improved_test_medium/seqgan_improved/time/D/R200/V8,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\time\D\R200\V8,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\time\D\R200\V8
phase3_seqgan_improved_test_medium|seqgan_improved|union|D|R200|V1,phase3_seqgan_improved_test_medium,seqgan_improved,union,D,200,V1,medium,completed,phase3_seqgan_improved_test_medium/seqgan_improved/union/D/R200/V1,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\union\D\R200\V1,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\union\D\R200\V1
phase3_seqgan_improved_test_medium|seqgan_improved|union|D|R200|V2,phase3_seqgan_improved_test_medium,seqgan_improved,union,D,200,V2,medium,completed,phase3_seqgan_improved_test_medium/seqgan_improved/union/D/R200/V2,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\union\D\R200\V2,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\union\D\R200\V2
phase3_seqgan_improved_test_medium|seqgan_improved|union|D|R200|V3,phase3_seqgan_improved_test_medium,seqgan_improved,union,D,200,V3,medium,completed,phase3_seqgan_improved_test_medium/seqgan_improved/union/D/R200/V3,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\union\D\R200\V3,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\union\D\R200\V3
phase3_seqgan_improved_test_medium|seqgan_improved|union|D|R200|V4,phase3_seqgan_improved_test_medium,seqgan_improved,union,D,200,V4,medium,completed,phase3_seqgan_improved_test_medium/seqgan_improved/union/D/R200/V4,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\union\D\R200\V4,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\union\D\R200\V4
phase3_seqgan_improved_test_medium|seqgan_improved|union|D|R200|V5,phase3_seqgan_improved_test_medium,seqgan_improved,union,D,200,V5,medium,completed,phase3_seqgan_improved_test_medium/seqgan_improved/union/D/R200/V5,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\union\D\R200\V5,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\union\D\R200\V5
phase3_seqgan_improved_test_medium|seqgan_improved|union|D|R200|V6,phase3_seqgan_improved_test_medium,seqgan_improved,union,D,200,V6,medium,completed,phase3_seqgan_improved_test_medium/seqgan_improved/union/D/R200/V6,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\union\D\R200\V6,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\union\D\R200\V6
phase3_seqgan_improved_test_medium|seqgan_improved|union|D|R200|V7,phase3_seqgan_improved_test_medium,seqgan_improved,union,D,200,V7,medium,completed,phase3_seqgan_improved_test_medium/seqgan_improved/union/D/R200/V7,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\union\D\R200\V7,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\union\D\R200\V7
phase3_seqgan_improved_test_medium|seqgan_improved|union|D|R200|V8,phase3_seqgan_improved_test_medium,seqgan_improved,union,D,200,V8,medium,completed,phase3_seqgan_improved_test_medium/seqgan_improved/union/D/R200/V8,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\union\D\R200\V8,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\union\D\R200\V8
phase3_seqgan_improved_test_medium|seqgan_improved|union|F|R200|V1,phase3_seqgan_improved_test_medium,seqgan_improved,union,F,200,V1,medium,completed,phase3_seqgan_improved_test_medium/seqgan_improved/union/F/R200/V1,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\union\F\R200\V1,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\union\F\R200\V1
phase3_seqgan_improved_test_medium|seqgan_improved|union|F|R200|V2,phase3_seqgan_improved_test_medium,seqgan_improved,union,F,200,V2,medium,completed,phase3_seqgan_improved_test_medium/seqgan_improved/union/F/R200/V2,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\union\F\R200\V2,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\union\F\R200\V2
phase3_seqgan_improved_test_medium|seqgan_improved|union|F|R200|V3,phase3_seqgan_improved_test_medium,seqgan_improved,union,F,200,V3,medium,completed,phase3_seqgan_improved_test_medium/seqgan_improved/union/F/R200/V3,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\union\F\R200\V3,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\union\F\R200\V3
phase3_seqgan_improved_test_medium|seqgan_improved|union|F|R200|V4,phase3_seqgan_improved_test_medium,seqgan_improved,union,F,200,V4,medium,completed,phase3_seqgan_improved_test_medium/seqgan_improved/union/F/R200/V4,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\union\F\R200\V4,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\union\F\R200\V4
phase3_seqgan_improved_test_medium|seqgan_improved|union|F|R200|V5,phase3_seqgan_improved_test_medium,seqgan_improved,union,F,200,V5,medium,completed,phase3_seqgan_improved_test_medium/seqgan_improved/union/F/R200/V5,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\union\F\R200\V5,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\union\F\R200\V5
phase3_seqgan_improved_test_medium|seqgan_improved|union|F|R200|V6,phase3_seqgan_improved_test_medium,seqgan_improved,union,F,200,V6,medium,completed,phase3_seqgan_improved_test_medium/seqgan_improved/union/F/R200/V6,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\union\F\R200\V6,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\union\F\R200\V6
phase3_seqgan_improved_test_medium|seqgan_improved|union|F|R200|V7,phase3_seqgan_improved_test_medium,seqgan_improved,union,F,200,V7,medium,completed,phase3_seqgan_improved_test_medium/seqgan_improved/union/F/R200/V7,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\union\F\R200\V7,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\union\F\R200\V7
phase3_seqgan_improved_test_medium|seqgan_improved|union|F|R200|V8,phase3_seqgan_improved_test_medium,seqgan_improved,union,F,200,V8,medium,completed,phase3_seqgan_improved_test_medium/seqgan_improved/union/F/R200/V8,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\union\F\R200\V8,H:\My Drive\GAN\GAN_SQLi_Colab\results_seqgan_phase2b_phase3\phase3\seqgan_improved\union\F\R200\V8
